id,lat,lon,start,end,citation,EEZ
3046,9.078416205139495,101.30835932392976,2024-10-02,2024-10-03,possible venting from flaring dataset,
3047,9.078416205139495,101.30835932392976,2024-12-01,2024-12-02,possible venting from flaring dataset,
3048,9.078416205139495,101.30835932392976,2024-12-06,2024-12-12,possible venting from flaring dataset,
3049,9.078416205139495,101.30835932392976,2025-02-19,2025-02-20,possible venting from flaring dataset,
3050,9.078416205139495,101.30835932392976,2025-04-05,2025-04-06,possible venting from flaring dataset,
3051,9.078416205139495,101.30835932392976,2025-04-30,2025-05-01,possible venting from flaring dataset,
3052,9.12181368179713,101.30972804846851,2020-01-04,2020-01-06,possible venting from flaring dataset,
3053,9.12181368179713,101.30972804846851,2020-01-12,2020-01-18,possible venting from flaring dataset,
3054,9.12181368179713,101.30972804846851,2020-01-22,2020-02-07,possible venting from flaring dataset,
3055,9.12181368179713,101.30972804846851,2020-02-11,2020-02-17,possible venting from flaring dataset,
3056,9.12181368179713,101.30972804846851,2020-02-28,2020-03-03,possible venting from flaring dataset,
3057,9.12181368179713,101.30972804846851,2020-03-07,2020-03-11,possible venting from flaring dataset,
3058,9.12181368179713,101.30972804846851,2020-03-14,2020-03-16,possible venting from flaring dataset,
3059,9.12181368179713,101.30972804846851,2020-03-19,2020-03-21,possible venting from flaring dataset,
3060,9.12181368179713,101.30972804846851,2020-03-29,2020-03-31,possible venting from flaring dataset,
3061,9.12181368179713,101.30972804846851,2020-04-03,2020-04-15,possible venting from flaring dataset,
3062,9.12181368179713,101.30972804846851,2020-04-18,2020-04-20,possible venting from flaring dataset,
3063,9.12181368179713,101.30972804846851,2020-04-23,2020-04-25,possible venting from flaring dataset,
3064,9.12181368179713,101.30972804846851,2020-05-03,2020-05-25,possible venting from flaring dataset,
3065,9.12181368179713,101.30972804846851,2020-05-31,2020-06-04,possible venting from flaring dataset,
3066,9.12181368179713,101.30972804846851,2020-06-22,2020-06-26,possible venting from flaring dataset,
3067,9.12181368179713,101.30972804846851,2020-06-30,2020-07-06,possible venting from flaring dataset,
3068,9.12181368179713,101.30972804846851,2020-07-20,2020-07-29,possible venting from flaring dataset,
3069,9.12181368179713,101.30972804846851,2020-08-09,2020-08-25,possible venting from flaring dataset,
3070,9.12181368179713,101.30972804846851,2020-08-29,2020-09-02,possible venting from flaring dataset,
3071,9.12181368179713,101.30972804846851,2020-09-05,2020-09-09,possible venting from flaring dataset,
3072,9.12181368179713,101.30972804846851,2020-09-23,2020-10-02,possible venting from flaring dataset,
3073,9.12181368179713,101.30972804846851,2020-10-25,2020-11-01,possible venting from flaring dataset,
3074,9.12181368179713,101.30972804846851,2020-11-04,2020-11-08,possible venting from flaring dataset,
3075,9.12181368179713,101.30972804846851,2020-11-14,2020-11-16,possible venting from flaring dataset,
3076,9.12181368179713,101.30972804846851,2020-11-19,2020-11-21,possible venting from flaring dataset,
3077,9.12181368179713,101.30972804846851,2020-11-27,2020-11-28,possible venting from flaring dataset,
3078,9.12181368179713,101.30972804846851,2020-12-04,2020-12-13,possible venting from flaring dataset,
3079,9.12181368179713,101.30972804846851,2020-12-27,2020-12-28,possible venting from flaring dataset,
3080,9.12181368179713,101.30972804846851,2021-01-18,2021-01-25,possible venting from flaring dataset,
3081,9.12181368179713,101.30972804846851,2021-01-28,2021-02-06,possible venting from flaring dataset,
3082,9.12181368179713,101.30972804846851,2021-02-10,2021-02-11,possible venting from flaring dataset,
3083,9.12181368179713,101.30972804846851,2021-02-22,2021-03-03,possible venting from flaring dataset,
3084,9.12181368179713,101.30972804846851,2021-03-07,2021-03-13,possible venting from flaring dataset,
3085,9.12181368179713,101.30972804846851,2021-03-24,2021-03-26,possible venting from flaring dataset,
3086,9.12181368179713,101.30972804846851,2021-03-29,2021-03-31,possible venting from flaring dataset,
3087,9.12181368179713,101.30972804846851,2021-04-03,2021-04-05,possible venting from flaring dataset,
3088,9.12181368179713,101.30972804846851,2021-04-11,2021-04-15,possible venting from flaring dataset,
3089,9.12181368179713,101.30972804846851,2021-04-23,2021-04-27,possible venting from flaring dataset,
3090,9.12181368179713,101.30972804846851,2021-05-13,2021-05-20,possible venting from flaring dataset,
3091,9.12181368179713,101.30972804846851,2021-06-20,2021-06-26,possible venting from flaring dataset,
3092,9.12181368179713,101.30972804846851,2021-06-30,2021-07-04,possible venting from flaring dataset,
3093,9.12181368179713,101.30972804846851,2021-07-17,2021-07-21,possible venting from flaring dataset,
3094,9.12181368179713,101.30972804846851,2021-07-27,2021-07-29,possible venting from flaring dataset,
3095,9.12181368179713,101.30972804846851,2021-08-04,2021-08-05,possible venting from flaring dataset,
3096,9.12181368179713,101.30972804846851,2021-08-09,2021-08-13,possible venting from flaring dataset,
3097,9.12181368179713,101.30972804846851,2021-09-05,2021-09-07,possible venting from flaring dataset,
3098,9.12181368179713,101.30972804846851,2021-09-30,2021-10-02,possible venting from flaring dataset,
3099,9.12181368179713,101.30972804846851,2021-10-08,2021-10-12,possible venting from flaring dataset,
3100,9.12181368179713,101.30972804846851,2021-10-15,2021-10-27,possible venting from flaring dataset,
3101,9.12181368179713,101.30972804846851,2021-11-02,2021-11-03,possible venting from flaring dataset,
3102,9.12181368179713,101.30972804846851,2021-12-09,2021-12-16,possible venting from flaring dataset,
3103,9.12181368179713,101.30972804846851,2021-12-27,2021-12-28,possible venting from flaring dataset,
3104,9.12181368179713,101.30972804846851,2022-01-01,2022-01-07,possible venting from flaring dataset,
3105,9.12181368179713,101.30972804846851,2022-01-11,2022-01-17,possible venting from flaring dataset,
3106,9.12181368179713,101.30972804846851,2022-01-21,2022-01-30,possible venting from flaring dataset,
3107,9.12181368179713,101.30972804846851,2022-02-10,2022-02-11,possible venting from flaring dataset,
3108,9.12181368179713,101.30972804846851,2022-02-15,2022-02-19,possible venting from flaring dataset,
3109,9.12181368179713,101.30972804846851,2022-02-27,2022-03-03,possible venting from flaring dataset,
3110,9.12181368179713,101.30972804846851,2022-03-07,2022-03-08,possible venting from flaring dataset,
3111,9.12181368179713,101.30972804846851,2022-03-17,2022-03-21,possible venting from flaring dataset,
3112,9.12181368179713,101.30972804846851,2022-03-29,2022-03-31,possible venting from flaring dataset,
3113,9.12181368179713,101.30972804846851,2022-04-06,2022-04-10,possible venting from flaring dataset,
3114,9.12181368179713,101.30972804846851,2022-04-13,2022-04-15,possible venting from flaring dataset,
3115,9.12181368179713,101.30972804846851,2022-04-18,2022-04-25,possible venting from flaring dataset,
3116,9.12181368179713,101.30972804846851,2022-05-21,2022-05-27,possible venting from flaring dataset,
3117,9.12181368179713,101.30972804846851,2022-06-12,2022-06-21,possible venting from flaring dataset,
3118,9.12181368179713,101.30972804846851,2022-06-25,2022-07-01,possible venting from flaring dataset,
3119,9.12181368179713,101.30972804846851,2022-08-16,2022-08-25,possible venting from flaring dataset,
3120,9.12181368179713,101.30972804846851,2022-09-08,2022-09-19,possible venting from flaring dataset,
3121,9.12181368179713,101.30972804846851,2022-09-23,2022-09-29,possible venting from flaring dataset,
3122,9.12181368179713,101.30972804846851,2022-11-02,2022-11-03,possible venting from flaring dataset,
3123,9.12181368179713,101.30972804846851,2022-11-17,2022-11-21,possible venting from flaring dataset,
3124,9.12181368179713,101.30972804846851,2022-11-27,2022-12-01,possible venting from flaring dataset,
3125,9.12181368179713,101.30972804846851,2022-12-04,2022-12-08,possible venting from flaring dataset,
3126,9.12181368179713,101.30972804846851,2022-12-27,2023-01-05,possible venting from flaring dataset,
3127,9.12181368179713,101.30972804846851,2023-01-13,2023-01-17,possible venting from flaring dataset,
3128,9.12181368179713,101.30972804846851,2023-02-05,2023-02-06,possible venting from flaring dataset,
3129,9.12181368179713,101.30972804846851,2023-02-10,2023-02-16,possible venting from flaring dataset,
3130,9.12181368179713,101.30972804846851,2023-02-25,2023-02-26,possible venting from flaring dataset,
3131,9.12181368179713,101.30972804846851,2023-03-02,2023-03-06,possible venting from flaring dataset,
3132,9.12181368179713,101.30972804846851,2023-03-12,2023-03-21,possible venting from flaring dataset,
3133,9.12181368179713,101.30972804846851,2023-03-24,2023-03-26,possible venting from flaring dataset,
3134,9.12181368179713,101.30972804846851,2023-03-29,2023-03-31,possible venting from flaring dataset,
3135,9.12181368179713,101.30972804846851,2023-04-03,2023-04-05,possible venting from flaring dataset,
3136,9.12181368179713,101.30972804846851,2023-04-08,2023-04-10,possible venting from flaring dataset,
3137,9.12181368179713,101.30972804846851,2023-04-13,2023-04-20,possible venting from flaring dataset,
3138,9.12181368179713,101.30972804846851,2023-04-28,2023-05-02,possible venting from flaring dataset,
3139,9.12181368179713,101.30972804846851,2023-05-08,2023-05-27,possible venting from flaring dataset,
3140,9.12181368179713,101.30972804846851,2023-05-31,2023-06-09,possible venting from flaring dataset,
3141,9.12181368179713,101.30972804846851,2023-06-20,2023-06-24,possible venting from flaring dataset,
3142,9.12181368179713,101.30972804846851,2023-06-27,2023-07-04,possible venting from flaring dataset,
3143,9.12181368179713,101.30972804846851,2023-07-27,2023-07-29,possible venting from flaring dataset,
3144,9.12181368179713,101.30972804846851,2023-08-01,2023-08-15,possible venting from flaring dataset,
3145,9.12181368179713,101.30972804846851,2023-08-19,2023-08-25,possible venting from flaring dataset,
3146,9.12181368179713,101.30972804846851,2023-09-08,2023-09-09,possible venting from flaring dataset,
3147,9.12181368179713,101.30972804846851,2023-09-23,2023-09-24,possible venting from flaring dataset,
3148,9.12181368179713,101.30972804846851,2023-10-05,2023-10-07,possible venting from flaring dataset,
3149,9.12181368179713,101.30972804846851,2023-11-07,2023-11-08,possible venting from flaring dataset,
3150,9.12181368179713,101.30972804846851,2023-11-29,2023-12-01,possible venting from flaring dataset,
3151,9.12181368179713,101.30972804846851,2023-12-12,2023-12-16,possible venting from flaring dataset,
3152,9.12181368179713,101.30972804846851,2023-12-22,2023-12-23,possible venting from flaring dataset,
3153,9.12181368179713,101.30972804846851,2023-12-27,2023-12-31,possible venting from flaring dataset,
3154,9.12181368179713,101.30972804846851,2024-01-03,2024-01-05,possible venting from flaring dataset,
3155,9.12181368179713,101.30972804846851,2024-01-13,2024-01-15,possible venting from flaring dataset,
3156,9.12181368179713,101.30972804846851,2024-01-21,2024-01-25,possible venting from flaring dataset,
3157,9.12181368179713,101.30972804846851,2024-01-28,2024-01-30,possible venting from flaring dataset,
3158,9.12181368179713,101.30972804846851,2024-02-02,2024-02-06,possible venting from flaring dataset,
3159,9.12181368179713,101.30972804846851,2024-02-10,2024-02-11,possible venting from flaring dataset,
3160,9.12181368179713,101.30972804846851,2024-02-17,2024-02-21,possible venting from flaring dataset,
3161,9.12181368179713,101.30972804846851,2024-02-25,2024-02-29,possible venting from flaring dataset,
3162,9.12181368179713,101.30972804846851,2024-03-08,2024-03-17,possible venting from flaring dataset,
3163,9.12181368179713,101.30972804846851,2024-03-23,2024-03-25,possible venting from flaring dataset,
3164,9.12181368179713,101.30972804846851,2024-03-28,2024-03-30,possible venting from flaring dataset,
3165,9.12181368179713,101.30972804846851,2024-04-02,2024-04-04,possible venting from flaring dataset,
3166,9.12181368179713,101.30972804846851,2024-04-07,2024-04-09,possible venting from flaring dataset,
3167,9.12181368179713,101.30972804846851,2024-04-12,2024-04-14,possible venting from flaring dataset,
3168,9.12181368179713,101.30972804846851,2024-04-17,2024-04-24,possible venting from flaring dataset,
3169,9.12181368179713,101.30972804846851,2024-05-22,2024-05-29,possible venting from flaring dataset,
3170,9.12181368179713,101.30972804846851,2024-06-06,2024-06-10,possible venting from flaring dataset,
3171,9.12181368179713,101.30972804846851,2024-06-19,2024-06-20,possible venting from flaring dataset,
3172,9.12181368179713,101.30972804846851,2024-07-06,2024-07-15,possible venting from flaring dataset,
3173,9.12181368179713,101.30972804846851,2024-08-08,2024-08-19,possible venting from flaring dataset,
3174,9.12181368179713,101.30972804846851,2024-08-30,2024-09-01,possible venting from flaring dataset,
3175,9.12181368179713,101.30972804846851,2024-09-04,2024-09-11,possible venting from flaring dataset,
3176,9.12181368179713,101.30972804846851,2024-09-19,2024-10-08,possible venting from flaring dataset,
3177,9.12181368179713,101.30972804846851,2024-11-03,2024-11-05,possible venting from flaring dataset,
3178,9.12181368179713,101.30972804846851,2024-11-13,2024-11-17,possible venting from flaring dataset,
3179,9.12181368179713,101.30972804846851,2024-12-01,2024-12-02,possible venting from flaring dataset,
3180,9.12181368179713,101.30972804846851,2024-12-06,2024-12-10,possible venting from flaring dataset,
3181,9.12181368179713,101.30972804846851,2024-12-21,2024-12-22,possible venting from flaring dataset,
3182,9.12181368179713,101.30972804846851,2024-12-26,2024-12-27,possible venting from flaring dataset,
3183,9.12181368179713,101.30972804846851,2024-12-31,2025-01-01,possible venting from flaring dataset,
3184,9.12181368179713,101.30972804846851,2025-01-07,2025-01-11,possible venting from flaring dataset,
3185,9.12181368179713,101.30972804846851,2025-01-20,2025-01-24,possible venting from flaring dataset,
3186,9.12181368179713,101.30972804846851,2025-01-27,2025-02-03,possible venting from flaring dataset,
3187,9.12181368179713,101.30972804846851,2025-02-06,2025-02-13,possible venting from flaring dataset,
3188,9.12181368179713,101.30972804846851,2025-02-16,2025-02-18,possible venting from flaring dataset,
3189,9.12181368179713,101.30972804846851,2025-03-03,2025-03-07,possible venting from flaring dataset,
3190,9.12181368179713,101.30972804846851,2025-03-11,2025-03-17,possible venting from flaring dataset,
3191,9.12181368179713,101.30972804846851,2025-03-31,2025-04-01,possible venting from flaring dataset,
3192,9.12181368179713,101.30972804846851,2025-04-07,2025-04-14,possible venting from flaring dataset,
3193,9.12181368179713,101.30972804846851,2025-04-17,2025-04-24,possible venting from flaring dataset,
3194,9.12181368179713,101.30972804846851,2025-04-27,2025-05-04,possible venting from flaring dataset,
3195,9.12181368179713,101.30972804846851,2025-05-27,2025-05-31,possible venting from flaring dataset,
3196,9.12181368179713,101.30972804846851,2025-06-04,2025-06-08,possible venting from flaring dataset,
3197,9.12181368179713,101.30972804846851,2025-06-14,2025-06-25,possible venting from flaring dataset,
3198,9.12181368179713,101.30972804846851,2025-06-29,2025-07-02,possible venting from flaring dataset,
3199,9.12181368179713,101.30972804846851,2025-07-04,2025-07-08,possible venting from flaring dataset,
3200,9.168031625443035,101.3184341064064,2020-01-29,2020-01-31,possible venting from flaring dataset,
3201,9.168031625443035,101.3184341064064,2020-02-18,2020-02-20,possible venting from flaring dataset,
3202,9.168031625443035,101.3184341064064,2020-03-04,2020-03-06,possible venting from flaring dataset,
3203,9.168031625443035,101.3184341064064,2020-07-02,2020-07-06,possible venting from flaring dataset,
3204,9.168031625443035,101.3184341064064,2020-07-22,2020-07-24,possible venting from flaring dataset,
3205,9.168031625443035,101.3184341064064,2020-08-11,2020-08-20,possible venting from flaring dataset,
3206,9.168031625443035,101.3184341064064,2020-09-05,2020-09-07,possible venting from flaring dataset,
3207,9.168031625443035,101.3184341064064,2020-09-25,2020-10-02,possible venting from flaring dataset,
3208,9.168031625443035,101.3184341064064,2020-10-05,2020-10-07,possible venting from flaring dataset,
3209,9.168031625443035,101.3184341064064,2020-11-24,2020-11-26,possible venting from flaring dataset,
3210,9.168031625443035,101.3184341064064,2020-12-04,2020-12-06,possible venting from flaring dataset,
3211,9.168031625443035,101.3184341064064,2020-12-09,2020-12-11,possible venting from flaring dataset,
3212,9.168031625443035,101.3184341064064,2021-01-18,2021-01-22,possible venting from flaring dataset,
3213,9.168031625443035,101.3184341064064,2021-02-22,2021-02-24,possible venting from flaring dataset,
3214,9.168031625443035,101.3184341064064,2021-03-14,2021-03-16,possible venting from flaring dataset,
3215,9.168031625443035,101.3184341064064,2021-04-03,2021-04-05,possible venting from flaring dataset,
3216,9.168031625443035,101.3184341064064,2021-06-27,2021-07-01,possible venting from flaring dataset,
3217,9.168031625443035,101.3184341064064,2021-07-05,2021-07-06,possible venting from flaring dataset,
3218,9.168031625443035,101.3184341064064,2021-07-17,2021-07-21,possible venting from flaring dataset,
3219,9.168031625443035,101.3184341064064,2021-07-27,2021-07-29,possible venting from flaring dataset,
3220,9.168031625443035,101.3184341064064,2021-08-04,2021-08-05,possible venting from flaring dataset,
3221,9.168031625443035,101.3184341064064,2021-08-09,2021-08-13,possible venting from flaring dataset,
3222,9.168031625443035,101.3184341064064,2021-08-21,2021-08-23,possible venting from flaring dataset,
3223,9.168031625443035,101.3184341064064,2021-09-05,2021-09-07,possible venting from flaring dataset,
3224,9.168031625443035,101.3184341064064,2021-09-23,2021-09-24,possible venting from flaring dataset,
3225,9.168031625443035,101.3184341064064,2021-10-15,2021-10-22,possible venting from flaring dataset,
3226,9.168031625443035,101.3184341064064,2021-11-19,2021-11-23,possible venting from flaring dataset,
3227,9.168031625443035,101.3184341064064,2021-12-02,2021-12-03,possible venting from flaring dataset,
3228,9.168031625443035,101.3184341064064,2021-12-09,2021-12-16,possible venting from flaring dataset,
3229,9.168031625443035,101.3184341064064,2021-12-19,2021-12-21,possible venting from flaring dataset,
3230,9.168031625443035,101.3184341064064,2021-12-27,2021-12-28,possible venting from flaring dataset,
3231,9.168031625443035,101.3184341064064,2022-01-01,2022-01-05,possible venting from flaring dataset,
3232,9.168031625443035,101.3184341064064,2022-02-27,2022-03-03,possible venting from flaring dataset,
3233,9.168031625443035,101.3184341064064,2022-03-24,2022-03-26,possible venting from flaring dataset,
3234,9.168031625443035,101.3184341064064,2022-04-18,2022-04-20,possible venting from flaring dataset,
3235,9.168031625443035,101.3184341064064,2022-04-23,2022-04-25,possible venting from flaring dataset,
3236,9.168031625443035,101.3184341064064,2022-05-13,2022-05-15,possible venting from flaring dataset,
3237,9.168031625443035,101.3184341064064,2022-05-21,2022-05-27,possible venting from flaring dataset,
3238,9.168031625443035,101.3184341064064,2022-05-31,2022-06-04,possible venting from flaring dataset,
3239,9.168031625443035,101.3184341064064,2022-06-25,2022-06-29,possible venting from flaring dataset,
3240,9.168031625443035,101.3184341064064,2022-07-22,2022-07-31,possible venting from flaring dataset,
3241,9.168031625443035,101.3184341064064,2022-09-08,2022-09-12,possible venting from flaring dataset,
3242,9.168031625443035,101.3184341064064,2022-09-23,2022-09-24,possible venting from flaring dataset,
3243,9.168031625443035,101.3184341064064,2022-11-27,2022-12-01,possible venting from flaring dataset,
3244,9.168031625443035,101.3184341064064,2022-12-07,2022-12-08,possible venting from flaring dataset,
3245,9.168031625443035,101.3184341064064,2022-12-14,2022-12-16,possible venting from flaring dataset,
3246,9.168031625443035,101.3184341064064,2022-12-24,2022-12-28,possible venting from flaring dataset,
3247,9.168031625443035,101.3184341064064,2023-01-01,2023-01-05,possible venting from flaring dataset,
3248,9.168031625443035,101.3184341064064,2023-01-13,2023-01-17,possible venting from flaring dataset,
3249,9.168031625443035,101.3184341064064,2023-01-23,2023-01-25,possible venting from flaring dataset,
3250,9.168031625443035,101.3184341064064,2023-02-05,2023-02-06,possible venting from flaring dataset,
3251,9.168031625443035,101.3184341064064,2023-02-10,2023-02-14,possible venting from flaring dataset,
3252,9.168031625443035,101.3184341064064,2023-02-25,2023-02-26,possible venting from flaring dataset,
3253,9.168031625443035,101.3184341064064,2023-03-02,2023-03-06,possible venting from flaring dataset,
3254,9.168031625443035,101.3184341064064,2023-03-09,2023-03-21,possible venting from flaring dataset,
3255,9.168031625443035,101.3184341064064,2023-03-24,2023-03-26,possible venting from flaring dataset,
3256,9.168031625443035,101.3184341064064,2023-04-08,2023-04-10,possible venting from flaring dataset,
3257,9.168031625443035,101.3184341064064,2023-04-13,2023-04-20,possible venting from flaring dataset,
3258,9.168031625443035,101.3184341064064,2023-04-28,2023-05-02,possible venting from flaring dataset,
3259,9.168031625443035,101.3184341064064,2023-05-06,2023-05-15,possible venting from flaring dataset,
3260,9.168031625443035,101.3184341064064,2023-05-18,2023-05-27,possible venting from flaring dataset,
3261,9.168031625443035,101.3184341064064,2023-06-22,2023-06-24,possible venting from flaring dataset,
3262,9.168031625443035,101.3184341064064,2023-06-30,2023-07-04,possible venting from flaring dataset,
3263,9.168031625443035,101.3184341064064,2023-07-30,2023-08-15,possible venting from flaring dataset,
3264,9.168031625443035,101.3184341064064,2023-09-08,2023-09-09,possible venting from flaring dataset,
3265,9.168031625443035,101.3184341064064,2023-10-18,2023-10-29,possible venting from flaring dataset,
3266,9.168031625443035,101.3184341064064,2023-11-07,2023-11-08,possible venting from flaring dataset,
3267,9.168031625443035,101.3184341064064,2023-11-19,2023-11-21,possible venting from flaring dataset,
3268,9.168031625443035,101.3184341064064,2023-11-29,2023-12-01,possible venting from flaring dataset,
3269,9.168031625443035,101.3184341064064,2023-12-12,2023-12-16,possible venting from flaring dataset,
3270,9.168031625443035,101.3184341064064,2023-12-22,2023-12-23,possible venting from flaring dataset,
3271,9.168031625443035,101.3184341064064,2023-12-27,2023-12-31,possible venting from flaring dataset,
3272,9.168031625443035,101.3184341064064,2024-01-03,2024-01-07,possible venting from flaring dataset,
3273,9.168031625443035,101.3184341064064,2024-01-23,2024-01-25,possible venting from flaring dataset,
3274,9.168031625443035,101.3184341064064,2024-01-28,2024-02-06,possible venting from flaring dataset,
3275,9.168031625443035,101.3184341064064,2024-02-10,2024-02-11,possible venting from flaring dataset,
3276,9.168031625443035,101.3184341064064,2024-02-15,2024-02-19,possible venting from flaring dataset,
3277,9.168031625443035,101.3184341064064,2024-02-22,2024-02-29,possible venting from flaring dataset,
3278,9.168031625443035,101.3184341064064,2024-03-03,2024-03-07,possible venting from flaring dataset,
3279,9.168031625443035,101.3184341064064,2024-03-13,2024-03-17,possible venting from flaring dataset,
3280,9.168031625443035,101.3184341064064,2024-04-07,2024-04-09,possible venting from flaring dataset,
3281,9.168031625443035,101.3184341064064,2024-04-12,2024-04-14,possible venting from flaring dataset,
3282,9.168031625443035,101.3184341064064,2024-05-27,2024-05-29,possible venting from flaring dataset,
3283,9.168031625443035,101.3184341064064,2024-06-06,2024-06-10,possible venting from flaring dataset,
3284,9.168031625443035,101.3184341064064,2024-07-06,2024-07-13,possible venting from flaring dataset,
3285,9.168031625443035,101.3184341064064,2024-08-10,2024-08-12,possible venting from flaring dataset,
3286,9.168031625443035,101.3184341064064,2024-08-15,2024-08-17,possible venting from flaring dataset,
3287,9.168031625443035,101.3184341064064,2024-08-28,2024-09-01,possible venting from flaring dataset,
3288,9.168031625443035,101.3184341064064,2024-09-04,2024-09-06,possible venting from flaring dataset,
3289,9.168031625443035,101.3184341064064,2024-11-03,2024-11-05,possible venting from flaring dataset,
3290,9.168031625443035,101.3184341064064,2024-11-13,2024-11-15,possible venting from flaring dataset,
3291,9.168031625443035,101.3184341064064,2024-11-26,2024-11-30,possible venting from flaring dataset,
3292,9.168031625443035,101.3184341064064,2024-12-06,2024-12-07,possible venting from flaring dataset,
3293,9.168031625443035,101.3184341064064,2024-12-18,2024-12-20,possible venting from flaring dataset,
3294,9.168031625443035,101.3184341064064,2025-01-10,2025-01-11,possible venting from flaring dataset,
3295,9.168031625443035,101.3184341064064,2025-01-17,2025-01-24,possible venting from flaring dataset,
3296,9.168031625443035,101.3184341064064,2025-02-06,2025-02-10,possible venting from flaring dataset,
3297,9.168031625443035,101.3184341064064,2025-02-16,2025-02-18,possible venting from flaring dataset,
3298,9.168031625443035,101.3184341064064,2025-03-28,2025-03-30,possible venting from flaring dataset,
3299,9.168031625443035,101.3184341064064,2025-04-17,2025-04-21,possible venting from flaring dataset,
3300,9.168031625443035,101.3184341064064,2025-04-27,2025-05-01,possible venting from flaring dataset,
3301,9.168031625443035,101.3184341064064,2025-05-15,2025-05-16,possible venting from flaring dataset,
3302,9.168031625443035,101.3184341064064,2025-05-27,2025-05-31,possible venting from flaring dataset,
3303,9.168031625443035,101.3184341064064,2025-06-04,2025-06-08,possible venting from flaring dataset,
3304,9.168031625443035,101.3184341064064,2025-06-13,2025-06-25,possible venting from flaring dataset,
3305,9.168031625443035,101.3184341064064,2025-07-04,2025-07-08,possible venting from flaring dataset,
3306,9.287279943074848,101.4126087186194,2022-09-10,2022-09-19,possible venting from flaring dataset,
3307,9.287279943074848,101.4126087186194,2022-12-14,2022-12-23,possible venting from flaring dataset,
3308,9.287279943074848,101.4126087186194,2023-01-03,2023-01-07,possible venting from flaring dataset,
3309,9.287279943074848,101.4126087186194,2023-02-22,2023-02-26,possible venting from flaring dataset,
3310,9.287279943074848,101.4126087186194,2023-03-19,2023-03-23,possible venting from flaring dataset,
3311,9.287279943074848,101.4126087186194,2023-04-03,2023-04-22,possible venting from flaring dataset,
3312,9.287279943074848,101.4126087186194,2023-05-08,2023-05-22,possible venting from flaring dataset,
3313,9.287279943074848,101.4126087186194,2023-06-02,2023-06-11,possible venting from flaring dataset,
3314,9.287279943074848,101.4126087186194,2023-06-22,2023-07-06,possible venting from flaring dataset,
3315,9.287279943074848,101.4126087186194,2023-07-27,2023-08-15,possible venting from flaring dataset,
3316,9.287279943074848,101.4126087186194,2023-10-05,2023-10-19,possible venting from flaring dataset,
3317,9.287279943074848,101.4126087186194,2023-11-19,2023-11-23,possible venting from flaring dataset,
3318,9.287279943074848,101.4126087186194,2025-01-17,2025-01-21,possible venting from flaring dataset,
3319,9.6941041602545,101.40274140133744,2021-10-08,2021-10-12,possible venting from flaring dataset,
3320,9.6941041602545,101.40274140133744,2022-01-01,2022-01-02,possible venting from flaring dataset,
3321,9.6941041602545,101.40274140133744,2022-01-28,2022-01-30,possible venting from flaring dataset,
3322,9.6941041602545,101.40274140133744,2022-02-22,2022-02-24,possible venting from flaring dataset,
3323,9.6941041602545,101.40274140133744,2022-04-13,2022-04-15,possible venting from flaring dataset,
3324,9.6941041602545,101.40274140133744,2022-05-23,2022-05-25,possible venting from flaring dataset,
3325,9.6941041602545,101.40274140133744,2022-05-31,2022-06-01,possible venting from flaring dataset,
3326,9.6941041602545,101.40274140133744,2022-06-15,2022-06-16,possible venting from flaring dataset,
3327,9.6941041602545,101.40274140133744,2022-06-20,2022-07-01,possible venting from flaring dataset,
3328,9.6941041602545,101.40274140133744,2022-07-05,2022-07-06,possible venting from flaring dataset,
3329,9.6941041602545,101.40274140133744,2022-07-27,2022-07-29,possible venting from flaring dataset,
3330,9.6941041602545,101.40274140133744,2022-08-11,2022-08-15,possible venting from flaring dataset,
3331,9.6941041602545,101.40274140133744,2022-08-21,2022-08-25,possible venting from flaring dataset,
3332,9.6941041602545,101.40274140133744,2022-10-30,2022-11-03,possible venting from flaring dataset,
3333,9.6941041602545,101.40274140133744,2022-12-19,2022-12-26,possible venting from flaring dataset,
3334,9.6941041602545,101.40274140133744,2023-06-20,2023-06-24,possible venting from flaring dataset,
3335,9.6941041602545,101.40274140133744,2023-11-17,2023-11-18,possible venting from flaring dataset,
3336,9.6941041602545,101.40274140133744,2024-07-24,2024-07-28,possible venting from flaring dataset,
3337,9.6941041602545,101.40274140133744,2025-01-17,2025-01-19,possible venting from flaring dataset,
3338,9.6941041602545,101.40274140133744,2025-02-04,2025-02-05,possible venting from flaring dataset,
3339,9.935396730353986,102.2415307854944,2020-01-24,2020-02-02,possible venting from flaring dataset,
3340,9.935396730353986,102.2415307854944,2020-02-23,2020-02-27,possible venting from flaring dataset,
3341,9.935396730353986,102.2415307854944,2020-03-04,2020-03-23,possible venting from flaring dataset,
3342,9.935396730353986,102.2415307854944,2020-03-29,2020-04-27,possible venting from flaring dataset,
3343,9.935396730353986,102.2415307854944,2020-05-28,2020-06-01,possible venting from flaring dataset,
3344,9.935396730353986,102.2415307854944,2020-07-12,2020-07-31,possible venting from flaring dataset,
3345,9.935396730353986,102.2415307854944,2020-08-11,2020-09-14,possible venting from flaring dataset,
3346,9.935396730353986,102.2415307854944,2020-09-25,2020-10-04,possible venting from flaring dataset,
3347,9.935396730353986,102.2415307854944,2020-10-20,2020-11-03,possible venting from flaring dataset,
3348,9.935396730353986,102.2415307854944,2020-11-09,2020-11-13,possible venting from flaring dataset,
