sgi,glint_alpha,sid
-0.8075949377832915,39.48301,20231019T163219_20231019T163955_T15QWB
-0.6842105359901929,39.08129,20231019T163219_20231019T163955_T15QWB
-0.6875800224934084,38.088802,20231019T163219_20231019T163955_T15QWB
-0.256360085839147,38.725517,20231019T163219_20231019T163955_T15QWB
-0.8267254038982427,42.65362,20231019T163219_20231019T163955_T15QWB
-0.7737470315260376,39.28365,20231019T163219_20231019T163955_T15QWB
-0.7849976146817464,39.967327,20231019T163219_20231019T163955_T15QWB
-0.290403156292464,42.55336,20231019T163219_20231019T163955_T15QWB
-0.7711171696500854,39.693245,20231019T163219_20231019T163955_T15QWB
-0.7727603843795394,36.33153,20231019T163219_20231019T163955_T15QWB
-0.8175588977629366,38.67612,20231019T163219_20231019T163955_T15QWB
-0.7646528424640356,39.81586,20231019T163219_20231019T163955_T15QWB
-0.7506631319392719,40.776005,20231019T163219_20231019T163955_T15QWB
-0.7572362199649336,35.48161,20231019T163219_20231019T163955_T15QWB
-0.7570963204836214,39.967327,20231019T163219_20231019T163955_T15QWB
-0.7889733958580958,39.942223,20231019T163219_20231019T163955_T15QWB
-0.8148631042651793,39.591877,20231019T163219_20231019T163955_T15QWB
-0.8645598275565709,42.433884,20231019T163219_20231019T163955_T15QWB
-0.8158236053308614,39.18207,20231019T163219_20231019T163955_T15QWB
-0.7685525431741651,40.084618,20231019T163219_20231019T163955_T15QWB
-0.7588914568728184,39.0339,20231019T163219_20231019T163955_T15QWB
-0.7592339294749043,40.175526,20231019T163219_20231019T163955_T15QWB
-0.8329591262767011,39.436047,20231019T163219_20231019T163955_T15QWB
-0.7582511894272337,39.282402,20231019T163219_20231019T163955_T15QWB
-0.7977244011316545,39.08174,20231019T163219_20231019T163955_T15QWB
-0.8438464920972187,42.853855,20231019T163219_20231019T163955_T15QWB
-0.752601151588411,39.37443,20231019T163219_20231019T163955_T15QWB
-0.8025034805104047,43.495007,20231019T163219_20231019T163955_T15QWB
-0.7935046061259238,38.831818,20231019T163219_20231019T163955_T15QWB
-0.7908713649651846,39.48301,20231019T163219_20231019T163955_T15QWB
-0.7945690587803105,38.522373,20231019T163219_20231019T163955_T15QWB
-0.8401122007324427,36.951977,20231019T163219_20231019T163955_T15QWB
-0.7859181808893767,42.364464,20231019T163219_20231019T163955_T15QWB
0.040085396105707445,42.68007,20231019T163219_20231019T163955_T15QWB
-0.7649834890222056,36.398956,20231019T163219_20231019T163955_T15QWB
-0.7825797859371171,35.263367,20231019T163219_20231019T163955_T15QWB
-0.7644911023289932,39.967327,20231019T163219_20231019T163955_T15QWB
-0.8774942028088101,38.598793,20231019T163219_20231019T163955_T15QWB
-0.7063663898831701,38.187183,20231019T163219_20231019T163955_T15QWB
-0.7169069348745521,39.36072,20231019T163219_20231019T163955_T15QWB
-0.6553894304854803,36.97608,20231019T163219_20231019T163955_T15QWB
-0.7822306238664494,38.192574,20231019T163219_20231019T163955_T15QWB
-0.7236458024736446,38.294243,20231019T163219_20231019T163955_T15QWB
-0.6493935868162676,35.339333,20231019T163219_20231019T163955_T15QWB
-0.7773804134610298,39.583355,20231019T163219_20231019T163955_T15QWB
-0.6658653747401014,36.049145,20231019T163219_20231019T163955_T15QWB
-0.8053753326171471,43.495007,20231019T163219_20231019T163955_T15QWB
-0.8025000051222743,39.76696,20231019T163219_20231019T163955_T15QWB
-0.7718236886149368,39.583355,20231019T163219_20231019T163955_T15QWB
-0.7815603004771383,39.867195,20231019T163219_20231019T163955_T15QWB
-0.7468862946135005,38.867172,20231019T163219_20231019T163955_T15QWB
-0.6242796758439328,36.036247,20231019T163219_20231019T163955_T15QWB
-0.6706766929771238,39.08129,20231019T163219_20231019T163955_T15QWB
-0.7937219648538691,36.85208,20231019T163219_20231019T163955_T15QWB
-0.7755978015876965,35.25009,20231019T163219_20231019T163955_T15QWB
-0.6293522978088891,35.93508,20231019T163219_20231019T163955_T15QWB
-0.6321925595349426,36.454456,20231019T163219_20231019T163955_T15QWB
-0.6413641463323474,40.11738,20231019T163219_20231019T163955_T15QWB
-0.4505998493110829,43.374683,20231019T163219_20231019T163955_T15QWB
-0.7580008684205443,38.80961,20231019T163219_20231019T163955_T15QWB
-0.2235446989368871,39.16091,20231019T163219_20231019T163955_T15QWB
-0.7021969247032546,36.29712,20231019T163219_20231019T163955_T15QWB
-0.17666393636861236,39.774925,20231019T163219_20231019T163955_T15QWB
-0.8044363983345018,39.80404,20231019T163219_20231019T163955_T15QWB
-0.9023709868675268,42.115242,20231019T163219_20231019T163955_T15QWB
-0.7545575866599862,39.454975,20231019T163219_20231019T163955_T15QWB
-0.4651211539811303,42.2336,20231019T163219_20231019T163955_T15QWB
-0.8401332158838126,36.951977,20231019T163219_20231019T163955_T15QWB
-0.7996070528487197,39.391777,20231019T163219_20231019T163955_T15QWB
-0.9032691455842062,43.596302,20231019T163219_20231019T163955_T15QWB
-0.8369723552832545,43.074608,20231019T163219_20231019T163955_T15QWB
-0.8115653061220937,42.48046,20231019T163219_20231019T163955_T15QWB
-0.7727065315658098,42.86276,20231019T163219_20231019T163955_T15QWB
-0.6596434304027292,35.440887,20231019T163219_20231019T163955_T15QWB
-0.7699859584499222,39.612297,20231019T163219_20231019T163955_T15QWB
-0.7949061567186138,36.753616,20231019T163219_20231019T163955_T15QWB
-0.6306271334373877,36.26615,20231019T163219_20231019T163955_T15QWB
-0.24194733214257735,42.89682,20231019T163219_20231019T163955_T15QWB
-0.7235022998322823,40.36712,20231019T163219_20231019T163955_T15QWB
-0.7484902102443437,38.192574,20231019T163219_20231019T163955_T15QWB
-0.2969650556117629,43.713085,20231019T163219_20231019T163955_T15QWB
-0.813678375925711,39.391777,20231019T163219_20231019T163955_T15QWB
-0.7750299292774026,39.267075,20231019T163219_20231019T163955_T15QWB
-0.7761344593627398,35.1616,20231019T163219_20231019T163955_T15QWB
-0.8347027477876559,42.879364,20231019T163219_20231019T163955_T15QWB
-0.7554206516397652,42.763218,20231019T163219_20231019T163955_T15QWB
-0.6964705744684773,35.440887,20231019T163219_20231019T163955_T15QWB
-0.803193786003686,39.63862,20231019T163219_20231019T163955_T15QWB
-0.4344749328823001,40.21826,20231019T163219_20231019T163955_T15QWB
-0.6366711927809168,35.656685,20231019T163219_20231019T163955_T15QWB
-0.237353187869308,39.683594,20231019T163219_20231019T163955_T15QWB
-0.7789870235460491,38.551258,20231019T163219_20231019T163955_T15QWB
-0.8349940282421576,39.41715,20231019T163219_20231019T163955_T15QWB
-0.26146787031136765,43.196243,20231019T163219_20231019T163955_T15QWB
-0.7356937071730153,39.884087,20231019T163219_20231019T163955_T15QWB
-0.6660869532091181,39.474625,20231019T163219_20231019T163955_T15QWB
-0.7214650757487721,41.392887,20231019T163219_20231019T163955_T15QWB
-0.8046683166121035,36.418377,20231019T163219_20231019T163955_T15QWB
-0.8106093920207641,39.267075,20231019T163219_20231019T163955_T15QWB
-0.6620056039198328,36.367554,20231019T163219_20231019T163955_T15QWB
-0.7777777777777778,39.308712,20231019T163219_20231019T163955_T15QWB
-0.7293849599860533,36.062984,20231019T163219_20231019T163955_T15QWB
-0.6024619610692047,36.555744,20231019T163219_20231019T163955_T15QWB
-0.8319253001112972,39.793655,20231019T163219_20231019T163955_T15QWB
-0.8456762706533618,39.490227,20231019T163219_20231019T163955_T15QWB
-0.6937573658398614,42.54819,20231019T163219_20231019T163955_T15QWB
-0.6160714337685409,36.150585,20231019T163219_20231019T163955_T15QWB
-0.7582213893492085,40.585735,20231019T163219_20231019T163955_T15QWB
-0.7934200453832727,36.415855,20231019T163219_20231019T163955_T15QWB
-0.7459421366344031,39.518757,20231019T163219_20231019T163955_T15QWB
-0.44279854564560944,42.497482,20231019T163219_20231019T163955_T15QWB
-0.8901453932596687,43.195915,20231019T163219_20231019T163955_T15QWB
-0.7464028827817104,39.454975,20231019T163219_20231019T163955_T15QWB
-0.8177634535530682,39.984333,20231019T163219_20231019T163955_T15QWB
-0.6941870361501753,35.22658,20231019T163219_20231019T163955_T15QWB
-0.7369469926083351,40.28506,20231019T163219_20231019T163955_T15QWB
-0.7950469634110847,39.492184,20231019T163219_20231019T163955_T15QWB
-0.6907998806870712,38.192574,20231019T163219_20231019T163955_T15QWB
-0.7227638776993974,36.28121,20231019T163219_20231019T163955_T15QWB
-0.7420212652651451,40.06721,20231019T163219_20231019T163955_T15QWB
-0.4486110953734844,39.76696,20231019T163219_20231019T163955_T15QWB
-0.7188983778544894,39.564133,20231019T163219_20231019T163955_T15QWB
-0.8302614617349762,42.53405,20231019T163219_20231019T163955_T15QWB
-0.7984230297886391,35.3652,20231019T163219_20231019T163955_T15QWB
-0.8088135626353056,35.9913,20231019T163219_20231019T163955_T15QWB
-0.8051087916508807,35.67049,20231019T163219_20231019T163955_T15QWB
-0.8006483023821982,38.90339,20231019T163219_20231019T163955_T15QWB
-0.5385582653399543,38.395756,20231019T163219_20231019T163955_T15QWB
-0.6365839107335639,35.55506,20231019T163219_20231019T163955_T15QWB
-0.7857948190934233,39.083843,20231019T163219_20231019T163955_T15QWB
-0.8310626774909265,39.693214,20231019T163219_20231019T163955_T15QWB
-0.7668825151127878,40.075474,20231019T163219_20231019T163955_T15QWB
-0.7561349636892915,37.809757,20231019T163219_20231019T163955_T15QWB
-0.7961595213117325,38.629814,20231019T163219_20231019T163955_T15QWB
-0.7379700887078475,40.18489,20231019T163219_20231019T163955_T15QWB
-0.7315377870967215,40.585735,20231019T163219_20231019T163955_T15QWB
-0.896436522455242,43.195915,20231019T163219_20231019T163955_T15QWB
-0.8775510287200798,40.957085,20231019T163219_20231019T163955_T15QWB
-0.7714285731830253,36.007603,20231019T163219_20231019T163955_T15QWB
-0.8224999928113537,39.131794,20231019T163219_20231019T163955_T15QWB
-0.8505859409039436,42.879364,20231019T163219_20231019T163955_T15QWB
-0.8214127149483973,39.267075,20231019T163219_20231019T163955_T15QWB
-0.7429620538478869,39.6748,20231019T163219_20231019T163955_T15QWB
-0.6916909516498583,42.797024,20231019T163219_20231019T163955_T15QWB
-0.7540540564010685,39.81586,20231019T163219_20231019T163955_T15QWB
-0.3568542726220373,41.035484,20231019T163219_20231019T163955_T15QWB
-0.7828947302773313,40.04329,20231019T163219_20231019T163955_T15QWB
-0.7985611647365416,38.751762,20231019T163219_20231019T163955_T15QWB
-0.7505882425126732,40.18489,20231019T163219_20231019T163955_T15QWB
-0.8057032430308735,39.71353,20231019T163219_20231019T163955_T15QWB
-0.6071094568514596,35.656685,20231019T163219_20231019T163955_T15QWB
-0.7878901873384254,35.1616,20231019T163219_20231019T163955_T15QWB
-0.770308112434327,40.37587,20231019T163219_20231019T163955_T15QWB
-0.6446220996341852,40.11738,20231019T163219_20231019T163955_T15QWB
-0.4515614273444083,39.6203,20231019T163219_20231019T163955_T15QWB
-0.7173096749299269,35.237885,20231019T163219_20231019T163955_T15QWB
-0.8795298764998583,39.969536,20231019T163219_20231019T163955_T15QWB
-0.7551020452729287,43.594532,20231019T163219_20231019T163955_T15QWB
-0.7711250675489939,36.382835,20231019T163219_20231019T163955_T15QWB
-0.7322356816500215,40.16721,20231019T163219_20231019T163955_T15QWB
-0.7594533100128469,39.259308,20231019T163219_20231019T163955_T15QWB
-0.762459241191708,39.967327,20231019T163219_20231019T163955_T15QWB
-0.7814776382819423,38.192574,20231019T163219_20231019T163955_T15QWB
-0.8686964731945208,39.490227,20231019T163219_20231019T163955_T15QWB
-0.820502593567175,40.879066,20231019T163219_20231019T163955_T15QWB
-0.7713280489691218,39.794735,20231019T163219_20231019T163955_T15QWB
-0.7734899436617038,38.65267,20231019T163219_20231019T163955_T15QWB
-0.6785714211124498,36.049145,20231019T163219_20231019T163955_T15QWB
-0.8163493872518128,39.08174,20231019T163219_20231019T163955_T15QWB
-0.4992636105314996,40.159496,20231019T163219_20231019T163955_T15QWB
-0.6607281220296848,36.251907,20231019T163219_20231019T163955_T15QWB
-0.76835919719397,40.49602,20231019T163219_20231019T163955_T15QWB
-0.48445013099669354,40.11738,20231019T163219_20231019T163955_T15QWB
-0.8254098295612077,38.95501,20231019T163219_20231019T163955_T15QWB
-0.7768361656238836,43.178352,20231019T163219_20231019T163955_T15QWB
-0.6041884901714359,36.33945,20231019T163219_20231019T163955_T15QWB
-0.7417040271097557,39.81586,20231019T163219_20231019T163955_T15QWB
-0.4973614789584464,39.984333,20231019T163219_20231019T163955_T15QWB
-0.8636363642254107,42.280804,20231019T163219_20231019T163955_T15QWB
-0.7663421558075688,39.485863,20231019T163219_20231019T163955_T15QWB
-0.49701617893945016,39.853626,20231019T163219_20231019T163955_T15QWB
-0.6417573858113859,35.440887,20231019T163219_20231019T163955_T15QWB
-0.8779385257900013,38.70041,20231019T163219_20231019T163955_T15QWB
-0.8038360922314108,38.45003,20231019T163219_20231019T163955_T15QWB
-0.7638828192066069,42.763218,20231019T163219_20231019T163955_T15QWB
-0.7186453259659374,42.48046,20231019T163219_20231019T163955_T15QWB
-0.8134254711981338,42.563824,20231019T163219_20231019T163955_T15QWB
-0.7587657826513188,39.967327,20231019T163219_20231019T163955_T15QWB
-0.7101063830445989,35.5302,20231019T163219_20231019T163955_T15QWB
-0.797537625223945,43.713085,20231019T163219_20231019T163955_T15QWB
-0.6111437001181512,40.776005,20231019T163219_20231019T163955_T15QWB
-0.8122448906668619,35.3652,20231019T163219_20231019T163955_T15QWB
-0.8841059537040615,43.296127,20231019T163219_20231019T163955_T15QWB
-0.6801968016298534,39.182514,20231019T163219_20231019T163955_T15QWB
-0.656187816009936,38.278034,20231019T163219_20231019T163955_T15QWB
-0.8392139324626744,39.158024,20231019T163219_20231019T163955_T15QWB
-0.8040435431756102,35.67049,20231019T163219_20231019T163955_T15QWB
-0.6070252676294913,35.833878,20231019T163219_20231019T163955_T15QWB
-0.7979149987394096,38.574684,20231019T163219_20231019T163955_T15QWB
-0.6995940391321838,39.76696,20231019T163219_20231019T163955_T15QWB
-0.7712391135848398,39.37443,20231019T163219_20231019T163955_T15QWB
-0.7123772155477925,36.195225,20231019T163219_20231019T163955_T15QWB
-0.7737881577121662,35.67049,20231019T163219_20231019T163955_T15QWB
-0.15772223562845208,36.398956,20231019T163219_20231019T163955_T15QWB
-0.8515123701192349,39.10613,20231019T163219_20231019T163955_T15QWB
-0.7934832529747053,43.594532,20231019T163219_20231019T163955_T15QWB
-0.8719068432334955,39.969536,20231019T163219_20231019T163955_T15QWB
-0.6400458812828319,36.874756,20231019T163219_20231019T163955_T15QWB
-0.06966009922841468,43.832314,20231019T163219_20231019T163955_T15QWB
-0.7849223871693403,36.31377,20231019T163219_20231019T163955_T15QWB
-0.7829604882424757,39.967327,20231019T163219_20231019T163955_T15QWB
-0.7509933850317271,40.28506,20231019T163219_20231019T163955_T15QWB
-0.7702237523376938,39.767216,20231019T163219_20231019T163955_T15QWB
-0.8183831593852005,39.76696,20231019T163219_20231019T163955_T15QWB
-0.8265440202530475,39.18207,20231019T163219_20231019T163955_T15QWB
-0.6998780153035347,36.515034,20231019T163219_20231019T163955_T15QWB
-0.38774710092968506,42.415546,20231019T163219_20231019T163955_T15QWB
-0.7040152810698458,39.44773,20231019T163219_20231019T163955_T15QWB
-0.656877908936757,36.367554,20231019T163219_20231019T163955_T15QWB
-0.7858032294230944,39.97532,20231019T163219_20231019T163955_T15QWB
-0.7313054612766879,35.22658,20231019T163219_20231019T163955_T15QWB
-0.8104495839115624,42.853855,20231019T163219_20231019T163955_T15QWB
-0.7726947846137933,37.152103,20231019T163219_20231019T163955_T15QWB
-0.6525096610063865,39.95985,20231019T163219_20231019T163955_T15QWB
-0.7893368025521967,39.10613,20231019T163219_20231019T163955_T15QWB
-0.5164715465992058,39.6748,20231019T163219_20231019T163955_T15QWB
-0.739466910005316,42.563824,20231019T163219_20231019T163955_T15QWB
-0.7823008953491628,38.979958,20231019T163219_20231019T163955_T15QWB
-0.48508490533232135,39.65429,20231019T163219_20231019T163955_T15QWB
-0.7367706961096345,39.0339,20231019T163219_20231019T163955_T15QWB
-0.8387818980761272,38.801865,20231019T163219_20231019T163955_T15QWB
-0.7695590229930565,39.057148,20231019T163219_20231019T163955_T15QWB
-0.7176470324700707,35.97596,20231019T163219_20231019T163955_T15QWB
-0.29483556301786756,43.732582,20231019T163219_20231019T163955_T15QWB
-0.6661211151374299,39.35052,20231019T163219_20231019T163955_T15QWB
-0.779865784799669,42.54819,20231019T163219_20231019T163955_T15QWB
-0.795918356394766,38.853302,20231019T163219_20231019T163955_T15QWB
-0.2888178981042616,39.65429,20231019T163219_20231019T163955_T15QWB
-0.7964757803379219,43.174572,20231019T163219_20231019T163955_T15QWB
-0.8035019469353398,36.12716,20231019T163219_20231019T163955_T15QWB
-0.775956275879588,39.511215,20231019T163219_20231019T163955_T15QWB
-0.7650130543223704,39.739845,20231019T163219_20231019T163955_T15QWB
-0.8059171649545376,43.2746,20231019T163219_20231019T163955_T15QWB
-0.6004319727414965,36.150585,20231019T163219_20231019T163955_T15QWB
-0.706155961678107,43.014915,20231019T163219_20231019T163955_T15QWB
-0.7891246791117484,36.21183,20231019T163219_20231019T163955_T15QWB
-0.6652578267702254,36.35319,20231019T163219_20231019T163955_T15QWB
-0.798295449471827,40.395805,20231019T163219_20231019T163955_T15QWB
-0.80812910328517,36.753616,20231019T163219_20231019T163955_T15QWB
-0.7497206760648597,39.683594,20231019T163219_20231019T163955_T15QWB
-0.5386151823610827,35.859913,20231019T163219_20231019T163955_T15QWB
-0.7847328283837431,39.602707,20231019T163219_20231019T163955_T15QWB
-0.16671805156545771,40.05967,20231019T163219_20231019T163955_T15QWB
-0.7784172651073119,36.382835,20231019T163219_20231019T163955_T15QWB
-0.2538388428789044,39.683594,20231019T163219_20231019T163955_T15QWB
-0.629275472051598,39.461155,20231019T163219_20231019T163955_T15QWB
-0.8308215979395813,43.395443,20231019T163219_20231019T163955_T15QWB
-0.8806818273143473,39.76696,20231019T163219_20231019T163955_T15QWB
-0.8041197071318009,39.794735,20231019T163219_20231019T163955_T15QWB
-0.6033418004863513,36.97608,20231019T163219_20231019T163955_T15QWB
-0.8071643621030955,36.85319,20231019T163219_20231019T163955_T15QWB
-0.3026540995844284,40.21826,20231019T163219_20231019T163955_T15QWB
-0.07088409036115777,42.99666,20231019T163219_20231019T163955_T15QWB
-0.7959558819398921,39.17429,20231019T163219_20231019T163955_T15QWB
-0.7281879136425834,39.460598,20231019T163219_20231019T163955_T15QWB
-0.5395284428366737,36.500732,20231019T163219_20231019T163955_T15QWB
-0.8393782374668772,36.65395,20231019T163219_20231019T163955_T15QWB
-0.7586986135633202,39.40992,20231019T163219_20231019T163955_T15QWB
-0.754580303548939,43.178352,20231019T163219_20231019T163955_T15QWB
-0.7734831400738413,39.48301,20231019T163219_20231019T163955_T15QWB
-0.7424171643647158,36.382835,20231019T163219_20231019T163955_T15QWB
-0.38823528793031375,39.660454,20231019T163219_20231019T163955_T15QWB
-0.8324119851830133,37.15171,20231019T163219_20231019T163955_T15QWB
-0.7998483674077368,39.518757,20231019T163219_20231019T163955_T15QWB
-0.7609889991098961,39.384743,20231019T163219_20231019T163955_T15QWB
-0.8386308055097864,39.41715,20231019T163219_20231019T163955_T15QWB
-0.8279756799075325,41.05689,20231019T163219_20231019T163955_T15QWB
-0.7660855851384933,35.772396,20231019T163219_20231019T163955_T15QWB
-0.7823458257894699,39.06107,20231019T163219_20231019T163955_T15QWB
-0.2293224950075815,42.89682,20231019T163219_20231019T163955_T15QWB
-0.6252465639754035,39.667152,20231019T163219_20231019T163955_T15QWB
-0.6857855529557361,36.367554,20231019T163219_20231019T163955_T15QWB
-0.7692307767454751,39.492184,20231019T163219_20231019T163955_T15QWB
-0.726466854296127,36.515034,20231019T163219_20231019T163955_T15QWB
-0.22956001420887187,40.776005,20231019T163219_20231019T163955_T15QWB
-0.7203389774324118,39.0339,20231019T163219_20231019T163955_T15QWB
-0.6056338216277658,40.475864,20231019T163219_20231019T163955_T15QWB
-0.757425747024995,40.28506,20231019T163219_20231019T163955_T15QWB
-0.7806324103760749,35.263367,20231019T163219_20231019T163955_T15QWB
-0.66746988935989,36.67206,20231019T163219_20231019T163955_T15QWB
-0.4267243586216463,43.574554,20231019T163219_20231019T163955_T15QWB
-0.6322360986579463,36.150585,20231019T163219_20231019T163955_T15QWB
-0.7595419786681836,36.433727,20231019T163219_20231019T163955_T15QWB
-0.7964854852912664,38.751762,20231019T163219_20231019T163955_T15QWB
-0.6751592419738914,35.97596,20231019T163219_20231019T163955_T15QWB
-0.7625441748023125,39.33466,20231019T163219_20231019T163955_T15QWB
-0.7793531282665019,39.308712,20231019T163219_20231019T163955_T15QWB
-0.4160919466731402,38.278034,20231019T163219_20231019T163955_T15QWB
-0.6855590107163734,42.763218,20231019T163219_20231019T163955_T15QWB
-0.785907862361725,42.54819,20231019T163219_20231019T163955_T15QWB
-0.8864353408821453,43.2746,20231019T163219_20231019T163955_T15QWB
-0.7584695194936765,40.295307,20231019T163219_20231019T163955_T15QWB
-0.7240204442275272,36.29712,20231019T163219_20231019T163955_T15QWB
-0.6946902568906714,42.853855,20231019T163219_20231019T163955_T15QWB
-0.6997672510004149,36.515034,20231019T163219_20231019T163955_T15QWB
-0.7835616511058396,41.21405,20231019T163219_20231019T163955_T15QWB
-0.7396449714576633,40.084618,20231019T163219_20231019T163955_T15QWB
-0.7998652343628653,37.05244,20231019T163219_20231019T163955_T15QWB
-0.829677421587687,39.693245,20231019T163219_20231019T163955_T15QWB
-0.29973473857478394,43.713085,20231019T163219_20231019T163955_T15QWB
-0.811570245185907,38.90339,20231019T163219_20231019T163955_T15QWB
-0.3701171559252567,39.65429,20231019T163219_20231019T163955_T15QWB
-0.8332506235678488,42.580254,20231019T163219_20231019T163955_T15QWB
-0.755884327253707,36.007603,20231019T163219_20231019T163955_T15QWB
-0.7768479619238953,40.04329,20231019T163219_20231019T163955_T15QWB
-0.6210062371454914,35.833878,20231019T163219_20231019T163955_T15QWB
-0.7041522504521315,39.461155,20231019T163219_20231019T163955_T15QWB
-0.5861372567710945,35.542248,20231019T163219_20231019T163955_T15QWB
-0.766066831491607,38.878773,20231019T163219_20231019T163955_T15QWB
-0.24600040465348863,43.374683,20231019T163219_20231019T163955_T15QWB
-0.7910052962197173,39.38285,20231019T163219_20231019T163955_T15QWB
-0.7931034456181043,43.078686,20231019T163219_20231019T163955_T15QWB
-0.5555555385217634,42.01506,20231019T163219_20231019T163955_T15QWB
-0.8206364463133882,42.333736,20231019T163219_20231019T163955_T15QWB
-0.80890337082542,39.291172,20231019T163219_20231019T163955_T15QWB
-0.7793216241687461,39.48301,20231019T163219_20231019T163955_T15QWB
-0.7549956586086509,38.979958,20231019T163219_20231019T163955_T15QWB
-0.6890555603883991,35.55506,20231019T163219_20231019T163955_T15QWB
-0.7635468022570822,35.351845,20231019T163219_20231019T163955_T15QWB
-0.8088386417970548,36.12716,20231019T163219_20231019T163955_T15QWB
-0.7960725170521716,39.46262,20231019T163219_20231019T163955_T15QWB
-0.7785714223150948,36.433727,20231019T163219_20231019T163955_T15QWB
-0.8018455534129181,39.71353,20231019T163219_20231019T163955_T15QWB
-0.8185255141378515,36.09326,20231019T163219_20231019T163955_T15QWB
-0.8116700328073636,38.420773,20231019T163219_20231019T163955_T15QWB
-0.7679245254422723,40.175526,20231019T163219_20231019T163955_T15QWB
-0.6692527429969609,36.049145,20231019T163219_20231019T163955_T15QWB
-0.7771345886465444,39.057148,20231019T163219_20231019T163955_T15QWB
-0.8330605489807222,39.793655,20231019T163219_20231019T163955_T15QWB
-0.6702562286207137,40.159496,20231019T163219_20231019T163955_T15QWB
-0.7918441837359091,36.31377,20231019T163219_20231019T163955_T15QWB
-0.6627950620697882,39.760162,20231019T163219_20231019T163955_T15QWB
-0.8195488661412076,39.436047,20231019T163219_20231019T163955_T15QWB
-0.7754010735136375,42.86276,20231019T163219_20231019T163955_T15QWB
-0.7690265318899415,38.753807,20231019T163219_20231019T163955_T15QWB
-0.6525285283831698,36.251907,20231019T163219_20231019T163955_T15QWB
-0.24990896799411796,39.16091,20231019T163219_20231019T163955_T15QWB
-0.7973568313266169,38.956047,20231019T163219_20231019T163955_T15QWB
-0.7554347861847808,40.075474,20231019T163219_20231019T163955_T15QWB
-0.7926391442292755,43.495007,20231019T163219_20231019T163955_T15QWB
-0.6625291090680876,40.26711,20231019T163219_20231019T163955_T15QWB
-0.8497700558874917,42.974392,20231019T163219_20231019T163955_T15QWB
-0.8018604576818164,43.594532,20231019T163219_20231019T163955_T15QWB
-0.7941815006181911,39.17429,20231019T163219_20231019T163955_T15QWB
-0.6470588283632657,40.159496,20231019T163219_20231019T163955_T15QWB
-0.7728459561136012,38.725517,20231019T163219_20231019T163955_T15QWB
-0.6802030576240811,35.63149,20231019T163219_20231019T163955_T15QWB
-0.12371803922845373,39.547302,20231019T163219_20231019T163955_T15QWB
-0.7130872615952554,38.979958,20231019T163219_20231019T163955_T15QWB
-0.7319587539782088,39.687847,20231019T163219_20231019T163955_T15QWB
-0.8009675160424814,36.85319,20231019T163219_20231019T163955_T15QWB
-0.7745383800809769,35.772396,20231019T163219_20231019T163955_T15QWB
-0.8032305487809398,38.629814,20231019T163219_20231019T163955_T15QWB
-0.8970099605455312,43.095764,20231019T163219_20231019T163955_T15QWB
-0.7270049112649095,35.453457,20231019T163219_20231019T163955_T15QWB
-0.8235934657179103,38.981346,20231019T163219_20231019T163955_T15QWB
-0.7961271483756192,36.09326,20231019T163219_20231019T163955_T15QWB
-0.7651048085434022,35.466934,20231019T163219_20231019T163955_T15QWB
-0.6505546640404846,36.049145,20231019T163219_20231019T163955_T15QWB
-0.8477970637463988,39.10613,20231019T163219_20231019T163955_T15QWB
-0.824230383638259,40.175526,20231019T163219_20231019T163955_T15QWB
-0.7540777848572836,40.49602,20231019T163219_20231019T163955_T15QWB
-0.3231639552107275,41.21405,20231019T163219_20231019T163955_T15QWB
-0.7410256564558372,38.497322,20231019T163219_20231019T163955_T15QWB
-0.7561177983108582,36.28121,20231019T163219_20231019T163955_T15QWB
-0.7105606321472785,39.35523,20231019T163219_20231019T163955_T15QWB
-0.7622921834485861,37.25174,20231019T163219_20231019T163955_T15QWB
-0.7412587395888065,37.35136,20231019T163219_20231019T163955_T15QWB
-0.52551476251382,40.05967,20231019T163219_20231019T163955_T15QWB
-0.9013698609584625,43.296127,20231019T163219_20231019T163955_T15QWB
-0.7287093928594158,38.91038,20231019T163219_20231019T163955_T15QWB
-0.6848902396473755,40.467007,20231019T163219_20231019T163955_T15QWB
-0.6552832481597867,36.036247,20231019T163219_20231019T163955_T15QWB
-0.7953458679908084,35.136467,20231019T163219_20231019T163955_T15QWB
-0.7453130474341009,37.25174,20231019T163219_20231019T163955_T15QWB
-0.7395727472962915,35.78734,20231019T163219_20231019T163955_T15QWB
-0.7932839106055071,39.267075,20231019T163219_20231019T163955_T15QWB
-0.7267808936746385,35.5302,20231019T163219_20231019T163955_T15QWB
-0.7341251575037117,36.382835,20231019T163219_20231019T163955_T15QWB
-0.5911251896776399,39.474625,20231019T163219_20231019T163955_T15QWB
-0.2156752628746349,39.06107,20231019T163219_20231019T163955_T15QWB
-0.775180464484808,37.152103,20231019T163219_20231019T163955_T15QWB
-0.6997792446827932,40.194954,20231019T163219_20231019T163955_T15QWB
-0.6134513022688819,35.656685,20231019T163219_20231019T163955_T15QWB
-0.778097988123195,40.175526,20231019T163219_20231019T163955_T15QWB
-0.6748293781342337,35.758236,20231019T163219_20231019T163955_T15QWB
-0.1182864863603631,40.10568,20231019T163219_20231019T163955_T15QWB
-0.12221025526948247,43.096325,20231019T163219_20231019T163955_T15QWB
-0.7139534827307662,40.194954,20231019T163219_20231019T163955_T15QWB
-0.8774942028088101,39.388706,20231019T163219_20231019T163955_T15QWB
