 21 4355.711314 5.892E-30 9.729E-07.08010.109 1363.33080.68-.002821       3 3 3 04       0 2 2 01                    R  8e     3666632429 9 9 711    19.0   17.0
 21 4355.807921 4.682E-30 8.237E-07.06970.090 1602.37630.73-.004611       4 1 1 05       1 0 0 02                    Q 28e     3366632430 9 9 711    57.0   57.0
 21 4355.809107 3.953E-29 3.459E-07.06970.090  984.98900.73-.004569       4 0 0 05       0 1 1 01                    Q 28f     3366632430 9 9 711    57.0   57.0
 21 4355.918863 3.382E-29 3.461E-07.06920.088 1031.12910.74-.004659       4 0 0 05       0 1 1 01                    Q 30f     3366632430 9 9 711    61.0   61.0
 21 4356.032618 2.836E-29 3.461E-07.06870.087 1080.39310.74-.004747       4 0 0 05       0 1 1 01                    Q 32f     3366632430 9 9 711    65.0   65.0
 21 4356.149733 2.334E-29 3.461E-07.06830.085 1132.78030.74-.004834       4 0 0 05       0 1 1 01                    Q 34f     3366632430 9 9 711    69.0   69.0
 21 4356.194833 4.037E-30 8.303E-07.06920.088 1648.42100.74-.004702       4 1 1 05       1 0 0 02                    Q 30e     3366632430 9 9 711    61.0   61.0
 21 4356.269542 1.886E-29 3.463E-07.06800.084 1188.28970.74-.004918       4 0 0 05       0 1 1 01                    Q 36f     3366632430 9 9 711    73.0   73.0
 21 4356.351421 1.396E-28 1.758E-06.06870.087 1080.39310.74-.004862       3 2 2 04       0 1 1 01                    P 32f     3666632429 9 9 711    63.0   65.0
 21 4356.391354 1.496E-29 3.463E-07.06760.082 1246.92050.75-.005001       4 0 0 05       0 1 1 01                    Q 38f     3366632430 9 9 711    77.0   77.0
 21 4356.431927 1.184E-28 1.633E-06.06850.086 1105.50660.74-.004889       3 2 2 04       0 1 1 01                    P 33e     3666632429 9 9 711    65.0   67.0
 21 4356.514456 1.165E-29 3.461E-07.06730.080 1308.67160.75-.005081       4 0 0 05       0 1 1 01                    Q 40f     3366632430 9 9 711    81.0   81.0
 21 4356.529876 7.048E-30 1.090E-06.07910.108 1370.38040.68-.002944       3 3 3 04       0 2 2 01                    R  9f     3666632429 9 9 711    21.0   19.0
 21 4356.540060 7.422E-30 1.588E-07.09030.123  668.16120.69-.001771       4 0 0 05       0 1 1 01                    R  1e     3666632429 9 9 711     5.0    3.0
 21 4356.543707 4.266E-30 1.262E-04.06990.091 2641.74560.73-.003749       5 0 0 03       0 0 0 11                    P 27e     3666632029 9 9 711    53.0   55.0
 21 4356.606153 3.416E-30 8.374E-07.06870.087 1697.58250.74-.004791       4 1 1 05       1 0 0 02                    Q 32e     3366632430 9 9 711    65.0   65.0
