 11 4362.553318 4.074E-26 5.297E-01.04700.265 2437.50190.47-.021000          0 0 1          0 0 0 13  8  5       12  6  6      466320807277713038    27.0   25.0
 11 4362.759432 8.501E-30 6.470E-09.07340.352  586.24350.650.000000          0 0 1          0 0 0  9  3  7        7  0  7     q5322308079917122 0    57.0   45.0
 11 4362.861025 1.679E-30 4.186E-01.03860.221 4507.52260.40-.017620          1 1 0          0 1 0 16  4 12       15  3 13      232230807294713152    33.0   31.0
 11 4362.862724 8.514E-30 1.150E-08.07340.352  704.21410.650.000000          0 0 1          0 0 0  9  4  6        7  1  6     q5322308079917122 0    57.0   45.0
 11 4363.018217 1.723E-24 1.302E-02.07180.315 1079.07960.660.005670          0 0 1          0 0 0 10  5  5        9  1  8      564523307260713049    63.0   57.0
 11 4363.371687 2.362E-28 3.466E+00.06350.195 4174.28700.600.014730          0 0 1          0 0 0 18  7 11       17  5 12      434233807260713049   111.0  105.0
 11 4363.739600 2.800E-30 7.327E-02.01200.221 4243.1096-.14-.004710          0 4 0          0 1 0 14  2 13       15  1 14      432230807294713152    87.0   93.0
 11 4364.087468 4.786E-27 4.906E-03.05140.265 2124.95140.53-.004370          0 0 1          0 0 0 12  8  4       12  4  9      434323807260713049    75.0   75.0
 11 4364.138215 1.673E-26 3.126E-03.05940.265 1774.75110.600.004560          0 0 1          0 0 0 12  6  6       12  2 11      564423807260713049    75.0   75.0
 11 4364.278444 2.035E-24 3.521E-01.03800.265 1774.75110.36-.003000          0 0 1          0 0 0 13  4 10       12  2 11      567521307277713038    81.0   75.0
 11 4364.285682 9.021E-26 4.439E-04.07420.333  744.06370.660.001060          1 0 0          0 0 0  9  5  5        8  0  8      564223807360713049    19.0   17.0
 11 4364.428262 1.317E-29 3.402E-02.02110.195 3567.25420.19-.019130          0 1 1          0 0 0 16  1 16       17  3 15      334233807294713152    33.0   35.0
 11 4364.509233 3.956E-29 3.405E-02.02090.195 3567.17380.19-.021760          0 1 1          0 0 0 16  0 16       17  2 15      434233807294713152    99.0  105.0
 11 4364.875792 2.928E-28 7.467E-07.08280.371  756.72480.69-.006200          0 3 0          0 0 0  6  1  6        6  4  3      454223803360713049    39.0   39.0
 11 4365.254780 7.581E-28 8.405E-05.05090.315 1631.38300.59-.007280          0 2 0          0 0 0 10  9  2        9  6  3      434223807260713049    63.0   57.0
 11 4365.287562 3.866E-28 5.061E-01.04660.265 3386.05230.45-.015070          0 1 1          0 1 0 13  3 10       12  1 11      434223807294713152    27.0   25.0
 11 4365.392324 2.522E-28 8.383E-05.05050.315 1631.24550.59-.007170          0 2 0          0 0 0 10  9  1        9  6  4      434223807260713049    21.0   19.0
 11 4365.407910 4.513E-29 5.367E-03.07950.333 2771.69000.71-.008370          0 4 0          0 1 0  7  3  5        8  4  4      434253807294713152    15.0   17.0
 11 4365.439730 2.818E-30 8.264E-08.06860.333 1131.77560.620.000000          1 0 0          0 0 0 10  6  4        8  4  4     q5322308079917122 0    21.0   17.0
 11 4365.496207 5.157E-30 7.579E-09.08750.371  446.69660.740.002200          0 2 0          0 0 0  7  7  1        6  0  6      432230807260713049    15.0   13.0
 11 4365.579520 2.891E-29 8.488E-03.07320.315 2983.32300.650.003320          0 4 0          0 1 0  8  3  5        9  4  6      434253807294713152    17.0   19.0
 11 4365.770528 1.460E-27 7.569E-03.04830.250 2248.06450.510.003000          0 0 1          0 0 0 13  7  6       13  3 11      434223807260713049    27.0   27.0
 11 4366.088550 1.620E-30 2.264E-06.08810.391 2053.96860.74-.002630          0 1 1          0 1 0  6  6  0        5  2  3      432230807294713152    39.0   33.0
 11 4366.156373 1.215E-25 5.180E-01.04200.265 2433.80040.42-.014940          0 0 1          0 0 0 13  8  6       12  6  7      464623307260713049    81.0   75.0
 11 4366.186061 7.557E-30 1.148E-03.05140.250 2927.07520.53-.033930          0 1 1          0 0 0 12  3 10       13  7  7      432230807294713152    25.0   27.0
 11 4366.395450 8.771E-30 2.769E-04.03460.208 2660.94600.41-.010150          1 0 0          0 0 0 16  3 13       16  0 16      434233807360713049    33.0   33.0
